t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
0.688000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.124533,-0.000000,0.000000
0.704000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.127599,-0.000000,0.000000
0.704000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.127599,-0.000000,0.000000
0.720000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.130664,-0.000000,0.000000
0.720000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.130664,-0.000000,0.000000
0.736000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.133730,-0.000000,0.000000
0.736000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.133730,-0.000000,0.000000
0.752000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.136795,-0.000000,0.000000
0.752000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.136795,-0.000000,0.000000
0.768000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.139861,-0.000000,0.000000
0.768000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.139861,-0.000000,0.000000
0.784000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.142927,-0.000000,0.000000
0.784000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.142927,-0.000000,0.000000
0.800000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.145992,-0.000000,0.000000
0.800000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.145992,-0.000000,0.000000
0.816000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.149058,-0.000000,0.000000
0.816000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.149058,-0.000000,0.000000
0.831999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.152123,-0.000000,0.000000
0.831999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.152123,-0.000000,0.000000
0.847999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.155189,-0.000000,0.000000
0.847999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.155189,-0.000000,0.000000
0.863999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.158254,-0.000000,0.000000
0.863999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.158254,-0.000000,0.000000
0.879999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.161320,-0.000000,0.000000
0.879999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.161320,-0.000000,0.000000
0.895999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.164385,-0.000000,0.000000
0.895999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.164385,-0.000000,0.000000
0.911999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.167451,-0.000000,0.000000
